Id,SalePrice
1064,441115.0009029069
1923,167656.49367710683
1988,114483.24591679474
2325,174379.34015641213
114,190195.37539015216
2700,171096.22557359835
217,131617.65271443906
343,182343.36960485275
386,232050.82688437318
2005,98260.79202167668
2908,121404.05193305467
1814,203649.3148548891
2446,436686.98196439585
208,143222.73695523269
1679,114039.3812493665
822,336695.7173320654
6,188054.49525535697
1781,372979.0110649474
2397,323778.9281651508
2340,316093.5194176836
1618,162493.63663590266
2843,106155.35943631196
1061,373976.31800776476
2786,122879.287946921
1935,134064.92081583594
1341,127589.93766635947
521,253588.21255852602
2136,165930.4074829296
996,217328.82232269153
227,154953.83166174818
135,178831.04596487968
1167,158173.43551903113
294,225451.97112074972
1776,207872.65644278642
540,180323.06897477878
1717,209829.96421877615
2303,121340.9209335864
116,179186.00339290156
127,155589.23567979175
1371,128362.39217012163
1014,131045.03783271185
1507,116734.45628184508
702,120024.15584421651
750,153852.8674635113
261,140650.96714984014
1559,55697.38239276917
577,227196.9770345733
2812,188601.00926646305
2080,144585.74786687375
1368,104538.12348346972
2376,132119.96003106848
659,110235.31167111322
1235,133473.0096936748
332,74893.4958222303
1917,134596.61196033348
2094,239439.33957066305
1460,231515.50109731662
1471,237313.91663783393
1509,110378.25141704216
1922,118527.99718012268
433,458602.81957318645
460,294131.2442365396
1116,232206.37128280321
1137,167475.97188327572
53,173968.35470146043
2354,255290.15056085962
1475,194386.14270231623
1761,414281.0840855686
842,152946.30849130268
2739,183548.4401520545
2509,142417.67554685808
1007,193722.2158779427
2610,136247.33988728726
1952,111470.48629838643
2719,145015.35750645355
2921,80876.12416347691
1966,170573.39969320173
292,132467.94734775048
1204,205747.74715971583
1829,265096.7032571841
2419,194517.79063647255
391,164721.63977475918
798,94327.0006772694
481,209621.4204934184
193,150216.92497410625
555,128941.73952553794
899,35887.35286005307
2357,182178.49055750985
328,131411.11006502312
1356,110982.23832666542
1154,111796.74315531625
1730,192018.515803097
2249,164210.56244908014
1119,278084.1753285689
2856,137680.44516506206
1394,110789.70717236088
2587,130059.55761079959
61,319617.04565301724
2661,152270.24330028513
2711,121825.91719189225
1147,179766.36898233712
757,117044.80229918027
2623,117813.27351407052
2378,146898.7696163862
1413,126197.1583573236
1722,217871.80377891136
1112,230496.45315671517
1623,194033.05987805422
1201,244694.15772971284
1513,110347.97837017453
957,335062.1788163516
1171,247761.34586250686
1145,192493.48470880993
2726,219803.79645705482
703,143678.758194447
760,102473.27907074505
1964,158861.64072161334
2512,182232.88518991088
159,107441.37070477827
1281,170324.04572591622
468,188719.27839462663
290,133104.74965404443
665,95783.13110209361
1463,231122.8083954687
1792,212723.9560826789
923,174155.85743048516
500,287165.0132216801
1408,164022.02865478434
331,80147.83246673411
170,150121.3568132082
2192,94691.23360124513
2571,205883.3234123237
2314,171464.1043276807
2647,93318.32138952846
422,427191.342353694
2457,333748.8997223452
1838,195733.9653978459
2805,279290.50494473195
1645,162506.2044540458
1711,321017.3323899205
2825,223986.0747904192
322,322459.50686957187
2103,236580.13161069824
342,122687.09827006937
600,133011.0353157351
488,173143.81040996808
1725,305458.5441290029
2246,265163.6475615949
2847,127088.43232831135
806,218446.1519652454
530,231861.45532973923
963,189386.15303025523
2678,112346.50269815493
171,80274.2721796025
2401,420474.8725006174
805,230047.19313747645
2259,239587.98192363314
1748,212063.6906249081
1361,135802.17661583173
1677,106483.79047186789
1406,138658.76933346165
2322,221415.1491725986
688,151833.12062498103
143,131235.67786303494
804,219491.3917291486
1214,177580.19324800154
2828,133825.8203928015
1999,144177.91950805607
2467,214795.33951607294
2665,159542.52465970747
1538,311815.42300964904
398,125800.53325942048
2822,136524.25922011374
2157,132257.02758688293
1856,215020.49087213495
1269,124987.68387378444
2570,105455.20444574242
2320,232949.57147554553
1517,137852.34891082428
2304,116279.95201716393
1312,102687.12130011537
2012,145747.7426237506
506,264474.34558142105
2865,205134.32077849656
2367,96536.88195912456
554,109233.6766122547
238,131604.90899237638
1954,109462.97557797414
2488,137470.85219692683
2291,78065.01927021073
1969,134131.2390416438
2725,158569.3769328769
1482,133881.88820155742
2763,203987.58870916575
503,283512.32980249816
1584,260285.07462240098
1531,176119.90782384574
2210,200235.716156258
459,326691.4119928971
556,122130.59221431111
1347,136564.72144236148
1290,84037.80462971206
1388,99541.8193944693
1571,295701.84265932714
2754,208907.34441147433
765,135798.15484103415
2494,129066.34954284693
2870,223655.71659445635
7,234434.52819888433
1114,260829.18244020134
2418,243328.43168868576
291,118256.83083056266
18,370365.45334502566
39,392525.3069122181
1001,285795.029010826
2442,209823.14926904129
616,108131.89507895095
2680,71024.14674257943
1414,132563.72066988112
289,164410.92476623904
40,260136.35165608098
860,135562.98386123637
409,121643.30205838426
673,139625.64953293413
2427,195868.91450162578
2036,177199.613111954
2564,135731.85608251183
642,144736.64815141342
1008,177604.9727695312
1908,135166.4389693029
2519,193005.42983469224
1369,101879.5927550232
2855,160527.005085797
712,78108.52062319794
1943,128239.29415844654
1958,133539.24818167233
107,173327.47678213028
2295,181902.18430877544
704,92681.18854362288
676,134956.82183654868
259,182408.7025470735
93,288691.1809955803
106,246160.96754110578
2315,168958.86601888336
1050,100630.1973212303
1095,219024.32969504362
2709,153243.19730900595
758,96509.42163078347
1496,146031.32074241093
2370,109505.39221111473
2458,285584.38907054596
2733,140526.01595036156
161,197572.37834604553
726,151829.27863432188
845,212592.5989407625
947,227943.11498721
2232,126623.57086276554
2563,131600.270875578
2299,127706.57637717875
211,140520.4063262286
605,155359.7023597751
1478,214203.70443176886
2247,256226.279740146
2274,232352.68562447312
2869,206325.79918772547
967,207897.83992309248
2656,122104.18888588584
667,185328.19242147464
1042,106362.67148145907
2023,150245.25026978407
2447,381861.339312218
2055,154494.31986623025
2275,295531.5189772371
2204,186010.76435960238
1563,266084.78003133275
483,211767.42846723055
796,104217.18748506713
1526,176289.91934046152
2042,121130.93662740022
442,364891.2863565622
1693,344876.633437973
1468,229252.46546612645
1430,216224.08500518513
2605,144818.02399793488
1529,188441.5840445569
335,134317.690604344
1287,104766.83244918678
31,95932.82758232596
1785,322846.7169773772
82,168660.98153093664
2620,93531.9289088524
252,180242.95308873474
721,45763.098358346644
2165,188953.2429745735
2316,206747.34414758137
775,137498.27901970773
1558,113735.37027652672
17,173224.270755749
1022,216271.2091390506
925,152089.7458586133
438,287767.1580412019
1270,163357.0397960053
1272,134931.52433670306
215,137687.31048901167
266,228247.3622732682
2402,324598.5422286676
1250,122205.94565804329
1984,72671.1849084108
1279,143303.09237133185
377,218149.76690619276
1252,133013.07092230528
2156,243715.66212701754
499,322838.3850697138
1374,133952.35271719279
2898,200467.64866111713
401,103830.25781723065
2721,145744.13053806586
2078,230782.71644280024
2589,129325.1735362045
1946,209205.23572307744
1334,136279.4885673348
2781,211860.61677688535
431,406952.98345702083
576,196522.76375460607
1474,214280.1683242667
2254,138137.59321147218
2155,258959.01953659975
885,121816.64744937084
643,159200.52239062375
1944,124954.6401385584
480,195155.21270043572
2845,89485.53963508394
2387,332169.9107969102
2407,203443.18189347896
2527,185787.1956411996
2514,152153.43563165586
629,120782.06882785028
80,198058.2300735554
1876,137643.86408885385
1546,111498.53296687808
2518,193338.73397945854
2347,148070.93679478896
783,238981.34349761784
1322,49302.95371377823
194,104387.59041497034
1770,306962.79844680196
2143,55416.969238168356
1229,225185.25943722663
511,256930.12958979374
46,222462.9567189006
1348,193004.28218437787
2465,210308.2049590869
387,227171.4366790307
873,229914.90545199875
1918,108574.24258845551
2764,224086.20400978744
2184,113646.5143210799
934,140362.66130098831
1920,118319.87710799155
2631,150411.9827006202
1768,465260.1648860726
2040,128875.04064939835
1749,206141.6383964194
834,266154.20942063595
1457,213554.26362224898
79,97669.16027831915
2302,134100.21773587505
1817,138255.31523776843
2755,228689.12111817976
359,181479.24764093797
2059,95197.78584398786
2092,230205.82920962287
2516,221331.9026024733
150,97468.5194535885
1656,117410.74092638194
83,115456.7725865671
2411,189300.85073860985
795,85023.97834481513
2312,197053.2213161966
2917,118401.7263367299
1624,176388.19491452797
2215,295044.16649642715
1211,138575.68457788718
1485,162740.8772972275
1024,190575.64601677275
570,178488.4666170871
2874,144562.25537915493
700,137350.67549649556
2756,195229.12961574158
2022,158998.0591284167
583,199819.67358044663
2392,385900.97561870073
2424,175290.71875103578
212,104028.57319156123
736,114888.71844072513
1610,179453.6722687248
890,96719.17164820193
467,187325.72321386242
578,225824.71278491447
1747,213383.4730678242
1149,133934.3247279874
2758,221672.1916050699
857,159068.77615103062
2219,264902.5388771754
733,105999.37324357408
2909,98954.9003062129
1798,253208.64540349707
235,125118.04918869922
2366,124568.75171036468
1027,146993.83522982657
1195,139197.75448226457
1303,55848.93070398868
148,186244.19248240904
608,150769.95615286604
2515,208146.54764879594
821,299057.4333424896
2500,280084.7550598756
745,114247.73488897248
741,119172.71793063125
1611,134209.71383800058
2532,149677.91722817742
1081,223907.95713330564
1692,418545.4096431258
2520,177108.44856939532
276,103150.49610982127
1992,106287.45308115473
663,49009.697402929334
418,118883.02508932684
1733,201420.67146881315
2359,165800.25952260743
253,184262.52292494325
1518,158264.12141535175
2035,117872.1396949102
2919,65153.370036356704
1540,239688.10354286816
2120,157332.2434444515
1674,150807.79511216033
256,169179.60052049748
2361,112942.28934720438
978,85819.99157098442
2280,137878.06437264074
2095,219860.2114601275
1709,333970.64296015224
2801,220821.3295258765
1246,130304.52750167352
2373,99016.87125208152
1055,308902.7714404537
2017,143196.9113133925
1099,297604.6756944082
1344,96755.710425496
835,217343.0586070351
1117,231680.79594344654
2043,77082.60486763815
2085,102422.09059846017
410,144694.03491043687
2650,87679.15250561688
2867,187274.556898928
1668,99156.43082678308
1161,159346.9148200004
2122,197635.82262271916
2539,151776.9496304286
1047,120001.21514485375
1445,141696.3903258192
541,137792.4190972096
569,196930.13054005627
1276,143731.85643947363
918,153838.9887490538
326,175282.53955560763
1936,130487.51401419294
895,97884.7814133423
257,203845.30909868536
1241,158736.2814669581
1545,118179.95864778184
1189,177069.35523376166
270,128172.13290082701
2066,200654.54162646976
693,119289.84028411607
1259,149945.3921604493
2916,162864.80488330516
2321,281709.6218344491
1977,94353.75700237381
1895,136831.91708135753
1240,161588.80039786195
85,142506.50168139613
1823,135624.5397246871
825,266995.98861208936
110,231871.75838369882
697,132905.29921337246
2297,109562.62472399732
1231,150524.90649871252
1355,140698.70156040316
968,345867.26141058095
584,213260.0312958635
1315,124656.97625005004
1606,134225.51958624372
206,121390.92560466082
1685,389379.42719661794
2016,118415.36984348265
869,191213.0921741799
2135,113042.692122674
2346,188073.1354472148
2430,218560.84456501523
2198,64887.240557656536
2652,115136.16354562607
27,108067.37008449645
241,156806.0065880376
906,157667.5568743237
1506,132542.9171392711
2098,325427.834495806
1435,224262.40957563565
2213,178055.31081779115
1274,145367.03978901717
743,46704.28974750094
1737,197099.8606546515
2797,255678.89802565653
2185,56790.69604222062
58,187505.99738672128
830,203372.53346928445
808,101311.94209794863
680,148128.38702716917
1153,103019.31082916312
1291,125413.12386139447
1818,174389.84367887813
2161,193291.69582620944
1883,117015.02888354582
350,301743.57146557805
2473,154709.90899827206
295,201862.3124409087
293,178058.95912236537
859,149136.09344905117
288,58125.79605185035
1578,173086.89681260963
102,195650.64971315753
2831,97976.92696767759
1030,159248.6447257368
2551,141116.03570542435
1286,205282.49256745836
958,327323.67289461405
776,126289.08174987431
72,238447.0519695655
2263,263457.9552400757
1866,163733.02991988216
2876,87336.81089841825
2146,220038.77850172902
103,182129.6890482446
1500,121094.79391255777
492,159283.45183137356
167,153643.5844356622
2597,114547.04138825879
2685,118258.39194459078
1035,162774.8842974636
1220,76292.11797219407
2602,164256.1439954663
2159,206693.3396503649
695,146754.6136464495
1109,279840.8968657363
640,193299.45050786986
1652,174497.84176426544
2090,157784.7584431803
1188,171762.65582922494
2345,221756.76957805865
1059,395801.7767270483
2751,221623.70725455906
128,178956.33903768865
1523,184582.83889077386
2925,175770.90303395074
2145,249631.87562567234
1121,227723.4544129965
566,202293.97179433104
565,268134.95015103713
1331,128148.1243816414
2928,117314.59971110825
156,139393.2361641786
797,132099.6741866154
327,83925.21280150853
2859,161745.1040069199
1453,104544.27644270078
1762,337096.1262991654
1868,190309.0324961459
1760,173315.72127600855
1113,237815.83097133378
1812,193450.6633939455
117,164255.0872196784
1142,200536.821556634
2342,442434.4861094289
927,194707.84379416637
2478,171793.42379361248
655,86940.66117386757
2064,129779.59414075888
369,304181.2528884448
2239,139840.19436582117
2732,222011.71175112124
1653,170475.92789551
959,227882.61841113603
2395,368484.6144379497
1412,79279.41014320492
271,255649.62071081647
1484,135194.07442370302
1497,145433.23147448042
552,138235.34887997765
2,135772.21475777752
1855,327867.6689068036
4,293387.9027246656
2292,161145.18462469004
134,134473.21250153074
646,102004.21544055898
42,342166.85143715795
532,218467.65145055315
713,103827.51098678887
2561,134102.18711317173
2360,140718.9631435569
1333,116443.25430681331
1407,201760.96407392347
2892,285559.98356168997
574,210057.14119177556
1227,179506.40904122847
2591,226418.45760450725
1476,223946.16719362536
1125,276315.0215565444
1446,162446.27647445517
408,121538.7107406097
1101,310149.98194639944
2251,193263.15189294989
373,193160.7063046732
2554,144026.21027647326
2382,271958.70907753514
1985,81550.9110592358
519,235823.68273706053
1093,192255.41307769093
864,230476.32521818194
2889,140992.54918161072
2308,175361.71333874104
986,152748.8590977758
1302,128846.34968882205
585,165646.50750781095
2708,122190.632028739
147,123768.05851119148
1441,214352.9305906467
383,216667.61353359206
285,141737.84534723236
181,114780.6907043925
358,211365.0130143195
780,193327.32915917158
258,196222.27107829705
1865,211486.26564738233
692,93509.55329476592
2902,310028.0348319243
508,230313.21948248637
2638,135202.14218486592
36,153417.95626169455
611,190185.55283959926
2281,181587.26664625632
1678,136582.43648693018
1696,420606.4292564209
1557,12698.731789972226
2180,166038.36771637134
1726,229454.94860743915
951,159779.25723858378
267,218089.84142334998
2706,143911.39409888856
2221,243831.31344318527
1357,141478.93422546764
2901,294009.2791802992
347,182831.49186079222
2164,198082.6424699378
1586,296557.0358237125
360,161404.46420141266
1769,283536.4069646589
2617,161894.76003158797
1879,128293.14231921633
991,223693.7542765971
1535,141083.44112168316
1191,145201.33357894619
1579,219758.5325726268
1882,129965.19147979957
1510,124613.19942626849
2196,154275.32580008617
1845,173574.96819371515
2336,408007.0912211614
942,83674.62773192431
861,120634.15127248678
2555,133177.67258795994
1392,150743.7323270024
2099,241518.89627937056
1543,106969.39621510833
948,230441.1547020974
1239,159621.56290186048
22,211509.33449951012
2796,225860.49438118248
2747,186408.6844233281
92,305807.5009147943
210,191535.43572553003
1858,188361.91842771406
2228,145878.06004690373
447,241959.48973970173
827,234441.22950347746
1649,229607.9239805519
682,138141.3119353219
2698,117002.67963328309
494,176985.79320875165
214,90489.09570584043
2441,215972.7560854057
2679,116818.34904445946
1336,124908.94980494327
465,197916.70788492516
1524,137858.08941212113
2543,125343.64446488753
631,135367.40175943112
2452,327976.28936548624
228,162804.2547610503
126,163247.12698987496
1092,223380.31413016253
1122,229538.74956386493
932,212501.05910695277
1980,54170.19437770579
2171,118192.99804061528
551,170861.58657911536
2768,176199.42150192414
2056,102364.59045781879
1159,348085.9328749932
2645,124228.68522491341
1174,180034.40847819476
2266,212268.59414621847
2462,365090.4593005845
1219,131184.8507782008
2922,174189.73467244167
118,157160.49599108147
474,169108.563698459
2576,146730.40357463754
872,272614.3273248148
1077,218091.78764192265
1536,150057.15092256374
1150,130142.61282327687
2341,330301.70529441617
1931,174868.83732987408
2785,159033.60912248347
2538,120932.89488691579
597,195708.2872468696
464,182218.9930313348
233,242915.76326592942
2169,155616.9113009832
2123,186056.5997390758
1867,173633.10553193314
137,228220.8368831202
515,237869.44074540684
933,92878.49633941897
2784,186476.3336760197
972,162686.20727463442
599,200325.36151013628
2614,134962.16691786153
2582,134662.65637798604
1409,152443.8422354495
175,119626.03979240992
352,257848.93254551338
976,89503.90724357573
2134,197092.52398693067
984,115762.46636646778
2396,377781.74639833183
1673,125466.28629820092
404,110446.07554692554
607,163767.0315256338
814,167791.61191297096
868,187213.01499304513
2271,208183.96989407195
1633,220812.0605986159
337,177508.31784825845
2765,189731.5764754357
1746,201200.8745803236
368,332608.3340149407
2806,204281.01514934676
1662,188807.81665751978
1234,210358.9549319876
1373,126753.39739985362
1672,104326.34648668763
1939,141186.3999842376
