Id,SalePrice
2678,102897.97153933403
171,82599.00034515452
2401,433133.7454311554
805,228297.34757368127
2259,223927.04904984526
1748,217433.998213174
1361,135392.2579057335
1677,107843.02308518767
1406,147403.371179752
2322,212366.43589465893
688,150896.42729541074
143,130983.44136666867
804,214466.77152010403
1214,178610.80164799577
2828,121621.23122425421
1999,157105.42795590684
2467,210382.2799082139
2665,165125.64292181062
1538,304648.8219498019
398,120461.40526673822
2822,126184.09408917953
2157,132075.92749260803
1856,217073.3221977824
1269,124461.70903057612
2570,106567.75488341096
2320,231951.11661706358
1517,146630.7763659835
2304,123932.81876212897
1312,99668.6572037189
2012,152062.54444373792
506,273485.80993178615
2865,205373.80516112348
2367,94007.47454605448
554,119869.40203716305
238,127421.087022106
1954,108320.28562745603
2488,139180.64838750733
2291,86769.28210224296
1969,121725.03023258288
2725,155690.80462520182
1482,135240.37506278785
2763,196070.3049096337
503,282905.4485963102
1584,259664.58016144863
1531,178114.57695202454
2210,201113.3307664934
459,333153.7248869372
556,120332.51388940467
1347,141443.64749513374
1290,88326.52262615957
1388,104062.68989140904
1571,282319.9196098181
2754,204213.24692260052
765,136742.03189669552
2494,127886.8444117477
2870,226745.7791104237
7,246307.1007612934
1114,256991.36389798584
2418,242744.11819632852
291,121610.04491089804
18,384262.97930139065
39,403157.3550359562
1001,300353.43138880597
2442,206944.40793589578
616,108591.26012591035
2680,61784.052823727514
1414,128705.47729383293
289,156209.66015388406
40,261622.44325595238
860,136635.6066943953
409,121874.30226132131
673,133449.03895468218
2427,191601.68450709834
2036,185136.96687069265
2564,133444.5717025626
642,150303.18326364513
1008,175619.54625749553
1908,138522.98782968256
2519,198110.2180993654
1369,106014.16808841976
2855,164707.89061606475
712,81966.93866552865
1943,125743.97188088979
1958,129194.88216096809
107,171973.58995293186
2295,179949.33120186557
704,96184.23752379825
676,135608.45012015445
259,185147.71409126127
93,293498.88569036534
106,246496.77808684437
2315,168311.93450296935
1050,102058.87288489968
1095,223596.1233642128
2709,149845.63738702843
758,89645.62029353552
1496,152299.95930097645
2370,109889.57208723557
2458,286606.99834778707
2733,140181.93841475804
161,206840.54861381435
726,156755.47470572067
845,214171.12885505316
947,233787.37575499216
2232,129995.34748851476
2563,136637.7095198177
2299,126496.69444647046
211,128113.59426971653
605,154271.41066709164
1478,216026.51254120062
2247,259052.46354538872
2274,214903.03067303257
2869,201469.25978474785
967,208547.49471090015
2656,121360.12664829718
667,195942.2657056852
1042,100194.75112751429
2023,163470.55586213392
2447,375327.32928441884
2055,146957.08374527455
2275,298484.63910918613
2204,181999.03349589888
1563,271817.0845923355
483,238731.23055153966
796,111472.57515782058
1526,177957.0419868756
2042,117882.00234538788
442,373210.78496922704
1693,344329.46048107406
1468,231614.41613670977
1430,207299.826188558
2605,142835.88188529218
1529,195820.17160576856
335,136168.58086784335
1287,111018.27425205757
31,96895.33460969025
1785,335145.2440731749
82,166162.20102189036
2620,93992.9847967421
252,184464.62044614856
721,55219.33384254029
2165,193326.39242140605
2316,198722.00437245343
775,140415.38852042213
1558,95156.85343668636
17,188490.8199211721
1022,210283.91088589837
925,148381.8724976579
438,286147.77688843524
1270,144383.94352205694
1272,129698.85615355708
215,152323.25342527506
266,229434.48385696404
2402,314867.03739818686
1250,116121.63725931733
1984,73907.10129121577
1279,142247.57188124701
377,217529.65285326113
1252,135140.92263118335
2156,242871.68266529212
499,326730.3452433079
1374,137781.12354152696
2898,218447.71094941767
401,94354.6902565755
2721,146111.25985795545
2078,228915.92924421327
2589,127121.6221786506
1946,197798.64466358768
1334,131600.72614965704
2781,206243.74918396695
431,411339.3737426448
576,198447.97640010907
1474,214918.55980542113
2254,141331.47609641377
2155,265272.1816464834
885,113855.88687527705
643,159486.56688426665
1944,122393.34439035234
480,193890.2712677221
2845,84240.98656492922
2387,323861.4263192499
2407,204614.09595410034
2527,180581.77653888354
2514,143906.39498236572
629,134321.6348217529
80,198913.35987124
1876,138429.09803222815
1546,111264.84075497725
2518,203403.61919434817
2347,148930.0863246592
783,214181.23584216356
1322,41290.08827286972
194,106612.88440862554
1770,307241.43667471525
2143,30281.02611041945
1229,225925.93164914858
511,258346.04555061655
46,224931.20154699133
1348,182848.17357409274
2465,208017.97395237864
387,243197.890915217
873,228705.0542411449
1918,109491.3033598994
2764,225708.5155539577
2184,116628.62246887413
934,136914.53572842255
1920,119408.61030005667
2631,147703.94305849445
1768,469333.1471507129
2040,130382.54710125101
1749,207579.8649890644
834,263348.2298374453
1457,212535.8668999409
79,95920.0050781515
2302,133276.3738945825
1817,138354.79682600545
2755,226667.5018517464
359,187066.44154422215
2059,95917.10025677372
2092,222574.69950809667
2516,220293.40267835418
150,98038.81601903093
1656,134738.25273167226
83,118350.3770871399
2411,194132.59916746255
795,78273.29604298125
2312,194031.9398393015
2917,119599.01087459088
1624,174814.57478931337
2215,282936.1380062209
1211,135807.46833308513
1485,163906.58227586502
1024,195704.51620541973
570,182748.7840404206
2874,150577.0437807446
700,138907.94650217734
2756,187803.84937811084
2022,155377.9695723587
583,208082.1548341217
2392,407654.47983086354
2424,172511.94165800218
212,103724.38358506469
736,123519.14392893297
1610,185550.3607804271
890,92820.48610681825
467,195925.73050986137
578,228547.39492011286
1747,215011.20775456936
1149,138644.63810042964
2758,224771.57909642032
857,159545.6919799039
2219,254170.4724286521
733,83255.46244898924
2909,98681.57810962456
1798,249202.97509091493
235,123172.19832504926
2366,126622.13218983628
1027,143076.14586059682
1195,140299.21059695882
1303,50265.981164785466
148,192509.87708387355
608,156570.12937384142
2515,208510.7762204541
821,296853.5064050276
2500,283932.82175737526
745,115155.70219577171
741,123339.53373316421
1611,121637.17074544862
2532,145870.388172117
1081,219208.75844521585
1692,416507.00178834144
2520,177032.85832534486
276,93720.85393175762
1992,108709.76594779073
663,43597.63980910384
418,115316.55093804414
1733,205039.56929521137
2359,159870.27734285826
253,190889.0939621717
1518,166323.7679180693
2035,118223.16121751867
2919,69436.45812597685
1540,239885.52686617948
2120,156901.9528622405
1674,159074.63723164515
256,164760.22698635937
2361,119626.30679333166
978,88567.15431589284
2280,138627.83963719
2095,215465.89163920726
1709,330458.9171509595
2801,219031.8304649103
1246,132762.37916381867
2373,102179.12718738384
1055,309770.1766002724
2017,143971.97548899974
1099,300733.60859729245
1344,103104.17426241105
835,205544.46998799354
1117,221980.36422865858
2043,85114.78896686388
2085,111104.21321531235
410,138064.73414566094
2650,91359.94179127364
2867,192479.9399333925
1668,100270.74621200221
1161,159439.81239367535
2122,201197.0101894206
2539,145014.19044037804
1047,119223.41374348171
1445,141491.66617918658
541,136092.50482995572
569,198625.2475373345
1276,144241.73223155085
918,158697.7829903963
326,173784.59016315726
1936,134853.89569497886
895,96986.30506764635
257,191093.0254509533
1241,157960.13056320592
1545,125144.6591615328
1189,174008.35289886073
270,128519.95595412701
2066,190853.18489930657
693,117418.11425040424
1259,149998.7814613615
2916,170533.09836318032
2321,277777.82240169635
1977,90101.05028686862
1895,140717.80842838984
1240,171221.06013499518
85,139290.3821434813
1823,129855.40640735332
825,272953.07655918086
110,231548.97552429227
697,128471.75462546613
2297,111989.03935745843
1231,144775.1471443082
1355,143465.23468565612
968,349469.1470954671
584,211799.5539021357
1315,128818.72042824361
1606,134979.78263228963
206,113644.80515757082
1685,391553.5817335319
2016,124679.01017659662
869,189194.65295644745
2135,116134.24291138086
2346,179597.5695589591
2430,215814.53061789225
2198,43306.57858576528
2652,117612.6242743932
27,115193.75191269106
241,157466.1532560774
906,164824.15711756318
1506,124735.60063552078
2098,328327.8653866552
1435,220060.25719048898
2213,177869.5423399391
1274,144152.15928346768
743,35402.01665541984
1737,199452.10497914435
2797,255928.8761681511
2185,46851.293467576455
58,193037.22858245514
830,205803.94322297088
808,101978.23726342045
680,146627.92132236125
1153,93861.23737877222
1291,124524.196023859
1818,174509.68241195066
2161,194662.8720805227
1883,114134.70053850442
350,312533.5901794785
2473,151367.66191439822
295,202501.06819016332
293,179858.4232416737
859,156379.1689940788
288,55078.22121227604
1578,169734.95106385206
102,191708.25604090837
2831,96628.95474891395
1030,158053.26069779033
2551,143329.95869272813
1286,194271.49569927275
958,322514.0637360811
776,125546.36819871889
72,243278.24792492832
2263,256980.99429281108
1866,164814.53403178274
2876,82267.04765368672
2146,214821.2902945086
103,180217.26275156141
1500,112780.23002468044
492,155629.5118668138
167,147857.34782431278
2597,111884.94515815517
2685,117732.91741321853
1035,152760.9011437299
1220,70521.66229024826
2602,168604.6378736177
2159,210783.8274916138
695,152340.23974431044
1109,280068.6658177421
640,198519.5347460459
1652,165632.48861344226
2090,166084.95831551298
1188,175274.34564212742
2345,219355.33422334195
1059,387565.60128354037
2751,224872.3239111058
128,176980.39699624458
1523,192824.44403042225
2925,170670.48380860043
2145,252085.46976325486
1121,227679.13305909294
566,210376.86665196015
565,279783.50075434643
1331,134933.3706276038
2928,120155.72831050216
156,141276.93463559472
797,134207.90654639658
327,89679.19076349848
2859,160531.4565206246
1453,101973.71748509278
1762,339339.921973658
1868,195992.99545679556
1760,171495.12073751254
1113,237115.05524537963
1812,194788.22176355548
117,168807.5752674499
1142,198005.04138457705
2342,451063.5088905646
927,195375.96849483636
2478,166962.15241814093
655,84803.92080321402
2064,140193.6939933255
369,325570.84158422216
2239,135566.53338579074
2732,224008.98946388008
1653,161862.0243722579
959,216688.48752984166
2395,369328.0599095606
1412,78517.58635524285
271,256610.7088241101
1484,136347.67336017534
1497,143732.6063566479
552,142013.6748807959
2,136286.49512653588
1855,320969.12234024354
4,287532.20492255664
2292,165392.27838120726
134,137436.60374976514
646,103744.98701676674
42,338820.9438122759
532,230188.18169705785
713,107256.72782123866
2561,138376.86997369965
2360,140536.25349825024
1333,124858.86584834587
1407,200124.98748382382
2892,293116.69862383686
574,214186.0229604448
1227,176306.60269537754
2591,216033.26618968818
1476,219946.73705845186
1125,272969.6933778086
1446,157534.3698543607
408,118663.10101731206
1101,305571.3207277935
2251,195732.51331980948
373,195713.29711808456
2554,135431.08211077994
2382,266617.2751718104
1985,108785.07079178284
519,237122.5721784195
1093,192907.37952369594
864,227556.81665245967
2889,143479.36260057424
2308,174315.47589821205
986,169066.8397785225
1302,133288.3817465822
585,166887.17449963355
2708,126679.43056509603
147,125480.42079918376
1441,212695.51717276144
383,216780.60441382977
285,147427.6814815276
181,114737.1260176419
358,219565.88721630236
780,185687.71957071248
258,202696.85181773698
1865,203507.23441906375
692,93029.30501958457
2902,303800.83086813265
508,226036.10511770897
2638,132335.4826941191
36,155367.13342798065
611,188023.29414079295
2281,182637.4424107543
1678,135642.66631667016
1696,427637.3988004149
1557,23464.317048552242
2180,160971.89486658972
1726,234787.55324545712
951,160447.0975803312
267,219555.60672946338
2706,139155.3387424165
2221,246634.4478654472
1357,137231.09891353495
2901,295534.0460527352
347,184324.2593700501
2164,190903.86706534133
1586,303726.5445315285
360,162153.9755268827
1769,291815.6508288563
2617,151615.14405596207
1879,134249.91484184033
991,216344.0477457247
1535,136868.83322931174
1191,151288.0169960139
1579,219956.15819261415
1882,135661.7538129925
1510,120306.92461706375
2196,135697.20653764377
1845,171890.30452587013
2336,409897.18484865536
942,87212.59471977051
861,124029.53489797497
2555,139882.14864679746
1392,145577.30954607122
2099,241863.44190337684
1543,109450.1566532689
948,231715.48907027862
1239,155250.2569189162
22,214981.4154990387
2796,224815.29077753826
2747,183050.7807436284
92,312101.99859672564
210,184008.3909755009
1858,187581.5166361968
2228,143493.61180492517
447,241598.6432023579
827,237682.17466621398
1649,227985.5329185804
682,132677.8940413366
2698,106549.6673634098
494,181271.21578183613
214,113429.17958568351
2441,209279.41478235653
2679,114504.84271216679
1336,131146.69847351155
465,199686.11013621837
1524,148465.67964501443
2543,122411.85379022425
631,133893.75611660394
2452,331156.4852386249
228,163208.62996472928
126,176002.01748120622
1092,226417.45811266036
1122,229534.87940825257
932,216431.7371373665
1980,64684.4217772716
2171,114757.86067915187
551,167301.07771435688
2768,173312.35738637627
2056,98393.92851263325
1159,349659.18985844834
2645,122512.17930913446
1174,177199.5924353737
2266,210858.97769404424
2462,362663.9119909479
1219,135914.56145953346
2922,177176.5455589474
118,154911.27692622278
474,168986.00988738638
2576,147813.43304471695
872,274682.19225499337
1077,222970.42123658676
1536,152521.63340753218
1150,143368.64034995285
2341,336996.1408305386
1931,167375.85314332944
2785,159204.2447606438
2538,123641.76194966795
597,197344.20320607818
464,190334.0003465826
233,230220.07601330106
2169,139181.63508247508
2123,188601.7348439981
1867,169972.90501258476
137,224996.61401450544
515,239090.49465621632
933,91914.76485159027
2784,177612.6914930374
972,158906.21310853062
599,192584.60552159004
2614,133372.38017189153
2582,140441.43688735322
1409,155526.86250948627
175,124053.53934922827
352,270293.5639615073
976,94358.010681021
2134,194916.2791270589
984,120458.0847170421
2396,375618.01345642644
1673,133624.46641189384
404,116455.58900783036
607,163743.0132379678
814,167066.1965978675
868,187239.5524974694
2271,206728.50836106448
1633,232030.39536775704
337,183442.70456635059
2765,185624.8365203449
1746,197769.30775852798
368,341945.0490562925
2806,206215.27569810336
1662,191492.66901363264
1234,210060.67782490165
1373,130747.26205820365
1672,98561.0889109878
1939,144693.95533452378
